dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha,yield_lag1,yield_lag2,yield_lag3,yield_rolling3,yield_yoy_change,area_lag1,state_avg_yield,rainfall_jun,rainfall_jul,rainfall_aug,rainfall_sep,rainfall_kharif,rainfall_annual
149,2004,10,Rajasthan,Dungarpur,0.15,0.1,667.0,1125.0,238.0,750.0,704.3333333333334,-0.4071111111111111,0.24,842.9677419354839,1.99,9.08,7.28,2.72,21.07,21.68
149,2005,10,Rajasthan,Dungarpur,0.18,0.08,444.0,667.0,1125.0,238.0,676.6666666666666,-0.3343328335832084,0.15,567.75,3.59,5.71,4.56,8.73,22.59,23.65
149,2006,10,Rajasthan,Dungarpur,0.13,0.09,692.0,444.0,667.0,1125.0,745.3333333333334,0.5585585585585586,0.18,907.28125,4.41,7.55,11.86,4.59,28.41,28.98
149,2007,10,Rajasthan,Dungarpur,0.13,0.1,769.0,692.0,444.0,667.0,601.0,0.1112716763005781,0.13,1043.3548387096773,3.97,8.26,7.38,1.22,20.83,21.67
149,2008,10,Rajasthan,Dungarpur,0.1,0.08,800.0,769.0,692.0,444.0,635.0,0.04031209362808852,0.13,1079.8181818181818,2.31,6.03,6.07,3.53,17.94,18.44
149,2009,10,Rajasthan,Dungarpur,0.21,0.08,381.0,800.0,769.0,692.0,753.6666666666666,-0.5237499999999999,0.1,594.258064516129,1.81,9.58,4.85,1.22,17.46,20.19
149,2010,10,Rajasthan,Dungarpur,0.15,0.17,1133.0,381.0,800.0,769.0,650.0,1.9737532808398952,0.21,1232.6060606060605,1.9,10.23,12.27,4.44,28.84,31.31
149,2011,10,Rajasthan,Dungarpur,0.12,0.16,1333.0,1133.0,381.0,800.0,771.3333333333334,0.1765225066195939,0.15,1307.6363636363637,1.77,6.91,9.82,4.67,23.17,23.24
149,2012,10,Rajasthan,Dungarpur,0.09,0.08,889.0,1333.0,1133.0,381.0,949.0,-0.3330832708177044,0.12,1154.1818181818182,0.48,7.59,8.69,7.63,24.39,25.03
149,2013,10,Rajasthan,Dungarpur,0.04,0.04,1000.0,889.0,1333.0,1133.0,1118.3333333333333,0.12485939257592804,0.09,1063.7878787878788,2.97,12.57,3.6,3.32,22.46,24.16
149,2014,10,Rajasthan,Dungarpur,0.02,0.03,1500.0,1000.0,889.0,1333.0,1074.0,0.5,0.04,1185.75,0.26,9.0,3.52,6.96,19.74,20.77
149,2015,10,Rajasthan,Dungarpur,0.04,0.03,750.0,1500.0,1000.0,889.0,1129.6666666666667,-0.5,0.02,928.65625,3.39,7.91,5.13,1.71,18.14,19.75
149,2016,10,Rajasthan,Dungarpur,0.04,0.04,1000.0,750.0,1500.0,1000.0,1083.3333333333333,0.33333333333333326,0.04,1111.3939393939395,1.19,8.54,12.9,0.94,23.57,25.49
149,2017,10,Rajasthan,Dungarpur,0.04,0.03,886.0,1000.0,750.0,1500.0,1083.3333333333333,-0.11399999999999999,0.04,1012.3333333333334,2.98,16.57,4.33,1.62,25.500000000000004,26.1
149,2018,10,Rajasthan,Dungarpur,0.04,0.03,886.0,886.0,1000.0,750.0,878.6666666666666,0.0,0.04,1085.6875,2.45,7.35,5.05,2.58,17.43,17.49
149,2019,10,Rajasthan,Dungarpur,0.15,0.18,1187.0,886.0,886.0,1000.0,924.0,0.3397291196388261,0.04,1246.3870967741937,3.16,5.79,14.21,6.76,29.92,31.98
150,1993,10,Rajasthan,Ganganagar,3.84,14.0,3646.0,1059.0,587.0,653.0,766.3333333333334,2.4428706326723324,76.32,448.8965517241379,3.43,6.23,4.27,4.65,18.58,19.89
150,1994,10,Rajasthan,Ganganagar,10.38,6.29,606.0,3646.0,1059.0,587.0,1764.0,-0.8337904552934723,3.84,649.0666666666667,2.43,8.1,7.68,3.11,21.32,22.83
150,1995,10,Rajasthan,Ganganagar,5.27,1.68,319.0,606.0,3646.0,1059.0,1770.3333333333333,-0.4735973597359736,10.38,366.48275862068965,0.72,9.53,11.99,1.91,24.15,25.99
150,1996,10,Rajasthan,Ganganagar,3.43,1.68,490.0,319.0,606.0,3646.0,1523.6666666666667,0.5360501567398119,5.27,558.4666666666667,2.3,7.17,9.06,4.74,23.270000000000003,25.45
150,1997,10,Rajasthan,Ganganagar,2.91,1.55,533.0,490.0,319.0,606.0,471.6666666666667,0.08775510204081627,3.43,600.3666666666667,1.45,5.3,8.85,1.68,17.28,22.05
150,1998,10,Rajasthan,Ganganagar,1.68,0.72,429.0,533.0,490.0,319.0,447.3333333333333,-0.19512195121951215,2.91,567.0967741935484,1.16,8.36,2.45,4.72,16.689999999999998,17.73
150,1999,10,Rajasthan,Ganganagar,1.94,0.66,340.0,429.0,533.0,490.0,484.0,-0.20745920745920743,1.68,468.3333333333333,0.79,4.5,2.82,2.15,10.26,12.15
150,2000,10,Rajasthan,Ganganagar,2.97,1.31,441.0,340.0,429.0,533.0,434.0,0.2970588235294118,1.94,567.96875,0.91,5.0,2.96,0.73,9.6,11.09
150,2001,10,Rajasthan,Ganganagar,8.57,6.38,744.0,441.0,340.0,429.0,403.3333333333333,0.6870748299319729,2.97,849.96875,4.11,10.22,3.08,0.15,17.560000000000002,20.34
150,2002,10,Rajasthan,Ganganagar,1.54,0.34,221.0,744.0,441.0,340.0,508.3333333333333,-0.7029569892473118,8.57,301.6333333333333,1.26,1.01,4.27,1.33,7.869999999999999,9.97
150,2003,10,Rajasthan,Ganganagar,16.17,18.37,1136.0,221.0,744.0,441.0,468.6666666666667,4.14027149321267,1.54,1253.84375,2.8,5.48,4.51,2.81,15.6,17.92
150,2004,10,Rajasthan,Ganganagar,4.47,2.94,658.0,1136.0,221.0,744.0,700.3333333333334,-0.420774647887324,16.17,842.9677419354839,1.17,4.23,14.25,0.75,20.4,23.07
150,2005,10,Rajasthan,Ganganagar,3.8,1.65,434.0,658.0,1136.0,221.0,671.6666666666666,-0.34042553191489366,4.47,567.75,2.85,8.45,0.82,3.55,15.669999999999998,16.64
150,2006,10,Rajasthan,Ganganagar,13.49,20.08,1489.0,434.0,658.0,1136.0,742.6666666666666,2.4308755760368665,3.8,907.28125,3.84,5.76,7.43,2.28,19.31,20.92
150,2007,10,Rajasthan,Ganganagar,10.15,18.74,1846.0,1489.0,434.0,658.0,860.3333333333334,0.2397582269979852,13.49,1043.3548387096773,1.85,7.01,6.2,3.74,18.8,20.9
150,2008,10,Rajasthan,Ganganagar,18.0,30.94,1719.0,1846.0,1489.0,434.0,1256.3333333333333,-0.06879739978331523,10.15,1079.8181818181818,6.4,5.44,3.25,3.43,18.52,20.32
150,2009,10,Rajasthan,Ganganagar,4.36,4.5,1032.0,1719.0,1846.0,1489.0,1684.6666666666667,-0.3996509598603839,18.0,594.258064516129,1.57,5.58,3.29,1.18,11.62,14.11
150,2010,10,Rajasthan,Ganganagar,18.04,20.02,1110.0,1032.0,1719.0,1846.0,1532.3333333333333,0.07558139534883712,4.36,1232.6060606060605,1.12,6.2,10.38,3.09,20.790000000000003,23.62
150,2011,10,Rajasthan,Ganganagar,5.86,10.73,1831.0,1110.0,1032.0,1719.0,1287.0,0.6495495495495496,18.04,1307.6363636363637,6.75,7.13,7.68,5.98,27.54,28.45
150,2012,10,Rajasthan,Ganganagar,3.28,5.32,1622.0,1831.0,1110.0,1032.0,1324.3333333333333,-0.11414527580557077,5.86,1154.1818181818182,0.53,5.29,13.49,4.35,23.660000000000004,24.72
150,2013,10,Rajasthan,Ganganagar,1.98,2.8,1414.0,1622.0,1831.0,1110.0,1521.0,-0.12823674475955615,3.28,1063.7878787878788,4.74,10.14,9.76,2.91,27.55,31.81
150,2014,10,Rajasthan,Ganganagar,2.13,2.66,1249.0,1414.0,1622.0,1831.0,1622.3333333333333,-0.11669024045261667,1.98,1185.75,0.39,8.13,9.22,2.82,20.56,23.84
150,2015,10,Rajasthan,Ganganagar,2.01,2.37,1179.0,1249.0,1414.0,1622.0,1428.3333333333333,-0.05604483586869491,2.13,928.65625,2.61,8.48,5.66,1.23,17.98,23.36
150,2016,10,Rajasthan,Ganganagar,14.57,17.4,1194.0,1179.0,1249.0,1414.0,1280.6666666666667,0.012722646310432628,2.01,1111.3939393939395,2.86,9.84,13.18,0.71,26.59,28.02
150,2017,10,Rajasthan,Ganganagar,9.03,13.14,1455.0,1194.0,1179.0,1249.0,1207.3333333333333,0.2185929648241205,14.57,1012.3333333333334,2.15,4.71,4.31,1.78,12.949999999999998,14.49
150,2018,10,Rajasthan,Ganganagar,7.69,11.77,1531.0,1455.0,1194.0,1179.0,1276.0,0.052233676975945054,9.03,1085.6875,3.26,10.86,5.25,9.12,28.489999999999995,29.08
150,2019,10,Rajasthan,Ganganagar,5.39,7.6,1410.0,1531.0,1455.0,1194.0,1393.3333333333333,-0.07903331156107118,7.69,1246.3870967741937,2.35,11.98,10.21,4.57,29.11,30.94
151,1993,10,Rajasthan,Jaipur,210.54,120.19,571.0,918.0,533.0,683.0,711.3333333333334,-0.3779956427015251,244.9,448.8965517241379,3.36,4.94,2.84,2.71,13.85,15.25
151,1994,10,Rajasthan,Jaipur,237.38,223.34,941.0,571.0,918.0,533.0,674.0,0.6479859894921192,210.54,649.0666666666667,1.61,6.59,7.12,2.99,18.31,19.98
151,1995,10,Rajasthan,Jaipur,191.64,85.2,445.0,941.0,571.0,918.0,810.0,-0.5270988310308182,237.38,366.48275862068965,0.5,7.56,10.46,0.83,19.35,21.26
151,1996,10,Rajasthan,Jaipur,237.32,162.39,684.0,445.0,941.0,571.0,652.3333333333334,0.5370786516853931,191.64,558.4666666666667,3.73,4.55,6.64,4.58,19.5,21.92
151,1997,10,Rajasthan,Jaipur,219.08,186.05,849.0,684.0,445.0,941.0,690.0,0.24122807017543857,237.32,600.3666666666667,1.1,5.5,6.3,1.59,14.489999999999998,20.34
151,1998,10,Rajasthan,Jaipur,204.15,226.63,1110.0,849.0,684.0,445.0,659.3333333333334,0.3074204946996466,219.08,567.0967741935484,1.0,7.31,1.66,4.66,14.63,16.79
151,1999,10,Rajasthan,Jaipur,205.16,134.91,658.0,1110.0,849.0,684.0,881.0,-0.40720720720720716,204.15,468.3333333333333,0.5,2.06,1.65,1.1,5.3100000000000005,6.76
151,2000,10,Rajasthan,Jaipur,229.02,138.59,605.0,658.0,1110.0,849.0,872.3333333333334,-0.08054711246200608,205.16,567.96875,0.47,4.32,2.15,0.41,7.35,8.66
151,2001,10,Rajasthan,Jaipur,269.97,306.31,1135.0,605.0,658.0,1110.0,791.0,0.8760330578512396,229.02,849.96875,2.82,6.48,2.94,0.2,12.44,15.21
151,2002,10,Rajasthan,Jaipur,237.58,93.94,395.0,1135.0,605.0,658.0,799.3333333333334,-0.6519823788546255,269.97,301.6333333333333,1.21,0.27,1.72,0.37,3.5700000000000003,5.49
151,2003,10,Rajasthan,Jaipur,330.32,552.51,1673.0,395.0,1135.0,605.0,711.6666666666666,3.235443037974684,237.58,1253.84375,2.4,5.68,3.85,2.01,13.94,15.86
151,2004,10,Rajasthan,Jaipur,268.11,376.78,1405.0,1673.0,395.0,1135.0,1067.6666666666667,-0.16019127316198445,330.32,842.9677419354839,1.05,3.59,10.6,0.75,15.989999999999998,19.24
151,2005,10,Rajasthan,Jaipur,278.88,218.45,783.0,1405.0,1673.0,395.0,1157.6666666666667,-0.44270462633451957,268.11,567.75,3.23,4.85,0.36,2.57,11.01,12.66
151,2006,10,Rajasthan,Jaipur,282.25,329.57,1168.0,783.0,1405.0,1673.0,1287.0,0.4916985951468711,278.88,907.28125,3.69,3.29,2.72,1.58,11.28,13.14
151,2007,10,Rajasthan,Jaipur,298.43,450.43,1509.0,1168.0,783.0,1405.0,1118.6666666666667,0.29195205479452047,282.25,1043.3548387096773,1.01,3.72,5.36,2.65,12.74,15.67
151,2008,10,Rajasthan,Jaipur,295.68,455.91,1542.0,1509.0,1168.0,783.0,1153.3333333333333,0.021868787276341894,298.43,1079.8181818181818,5.07,3.76,2.56,2.66,14.05,16.23
151,2009,10,Rajasthan,Jaipur,296.38,240.13,810.0,1542.0,1509.0,1168.0,1406.3333333333333,-0.47470817120622566,295.68,594.258064516129,1.45,3.79,3.12,1.18,9.54,11.41
151,2010,10,Rajasthan,Jaipur,330.66,445.79,1348.0,810.0,1542.0,1509.0,1287.0,0.6641975308641976,296.38,1232.6060606060605,1.08,6.26,9.13,3.41,19.88,22.56
151,2011,10,Rajasthan,Jaipur,317.29,494.23,1558.0,1348.0,810.0,1542.0,1233.3333333333333,0.15578635014836806,330.66,1307.6363636363637,2.76,5.44,5.1,5.94,19.24,20.5
151,2012,10,Rajasthan,Jaipur,301.5,424.68,1409.0,1558.0,1348.0,810.0,1238.6666666666667,-0.09563543003851094,317.29,1154.1818181818182,0.13,2.79,13.93,3.16,20.01,20.94
151,2013,10,Rajasthan,Jaipur,302.96,456.25,1506.0,1409.0,1558.0,1348.0,1438.3333333333333,0.06884315117104323,301.5,1063.7878787878788,4.18,5.42,8.45,1.84,19.89,22.37
151,2014,10,Rajasthan,Jaipur,297.16,486.98,1639.0,1506.0,1409.0,1558.0,1491.0,0.08831341301460816,302.96,1185.75,0.45,5.41,5.98,2.75,14.59,17.35
151,2015,10,Rajasthan,Jaipur,300.1,356.96,1189.0,1639.0,1506.0,1409.0,1518.0,-0.2745576571079926,297.16,928.65625,2.37,5.7,2.95,0.41,11.43,16.1
151,2016,10,Rajasthan,Jaipur,303.97,494.31,1626.0,1189.0,1639.0,1506.0,1444.6666666666667,0.36753574432296054,300.1,1111.3939393939395,1.11,8.72,7.22,1.02,18.07,19.59
151,2017,10,Rajasthan,Jaipur,298.58,445.3,1491.0,1626.0,1189.0,1639.0,1484.6666666666667,-0.08302583025830257,303.97,1012.3333333333334,2.68,4.42,4.26,1.1,12.46,15.27
151,2018,10,Rajasthan,Jaipur,298.2,458.73,1538.0,1491.0,1626.0,1189.0,1435.3333333333333,0.0315224681421864,298.58,1085.6875,1.84,8.79,3.79,4.01,18.43,19.52
151,2019,10,Rajasthan,Jaipur,302.1,569.47,1885.0,1538.0,1491.0,1626.0,1551.6666666666667,0.2256176853055918,298.2,1246.3870967741937,0.83,10.82,8.21,2.67,22.53,24.78
152,1993,10,Rajasthan,Jaisalmer,134.08,4.7,35.0,578.0,188.0,181.0,315.6666666666667,-0.9394463667820069,141.26,448.8965517241379,1.45,5.88,0.01,1.28,8.62,9.14
152,1994,10,Rajasthan,Jaisalmer,159.5,70.64,443.0,35.0,578.0,188.0,267.0,11.657142857142857,134.08,649.0666666666667,0.44,1.94,1.48,1.57,5.43,6.21
152,1995,10,Rajasthan,Jaisalmer,157.18,8.25,52.0,443.0,35.0,578.0,352.0,-0.8826185101580135,159.5,366.48275862068965,0.83,5.19,1.54,0.01,7.57,9.12
152,1996,10,Rajasthan,Jaisalmer,176.05,4.72,27.0,52.0,443.0,35.0,176.66666666666666,-0.4807692307692307,157.18,558.4666666666667,2.18,1.44,0.37,0.1,4.09,5.91
152,1997,10,Rajasthan,Jaisalmer,149.76,3.16,21.0,27.0,52.0,443.0,174.0,-0.2222222222222222,176.05,600.3666666666667,1.08,0.3,1.09,0.34,2.81,5.59
152,1998,10,Rajasthan,Jaisalmer,94.7,0.78,8.0,21.0,27.0,52.0,33.333333333333336,-0.6190476190476191,149.76,567.0967741935484,1.13,0.35,0.68,2.33,4.49,5.25
152,1999,10,Rajasthan,Jaisalmer,66.71,0.89,13.0,8.0,21.0,27.0,18.666666666666668,0.625,94.7,468.3333333333333,0.21,0.07,1.25,0.01,1.54,2.38
152,2000,10,Rajasthan,Jaisalmer,90.12,5.43,60.0,13.0,8.0,21.0,14.0,3.615384615384615,66.71,567.96875,0.01,1.89,0.19,0.0,2.09,2.27
152,2001,10,Rajasthan,Jaisalmer,138.69,25.55,184.0,60.0,13.0,8.0,27.0,2.066666666666667,90.12,849.96875,0.15,3.49,1.59,0.01,5.24,6.13
152,2002,10,Rajasthan,Jaisalmer,11.77,1.49,127.0,184.0,60.0,13.0,85.66666666666667,-0.3097826086956522,138.69,301.6333333333333,0.18,0.0,0.03,0.58,0.7899999999999999,1.78
152,2003,10,Rajasthan,Jaisalmer,189.15,110.36,583.0,127.0,184.0,60.0,123.66666666666667,3.590551181102362,11.77,1253.84375,0.1,2.79,1.89,0.02,4.8,6.15
152,2005,10,Rajasthan,Jaisalmer,141.0,26.62,189.0,583.0,127.0,184.0,298.0,-0.6758147512864494,189.15,567.75,0.6,1.04,0.15,2.51,4.3,5.95
152,2006,10,Rajasthan,Jaisalmer,101.76,1.86,18.0,189.0,583.0,127.0,299.6666666666667,-0.9047619047619048,141.0,907.28125,1.33,0.35,11.94,0.45,14.07,15.42
152,2007,10,Rajasthan,Jaisalmer,128.86,27.41,213.0,18.0,189.0,583.0,263.3333333333333,10.833333333333334,101.76,1043.3548387096773,0.46,0.95,2.56,0.47,4.44,6.7
152,2008,10,Rajasthan,Jaisalmer,150.59,3.73,25.0,213.0,18.0,189.0,140.0,-0.8826291079812206,128.86,1079.8181818181818,0.52,0.97,2.45,0.15,4.090000000000001,5.8500000000000005
152,2009,10,Rajasthan,Jaisalmer,161.59,1.12,7.0,25.0,213.0,18.0,85.33333333333333,-0.72,150.59,594.258064516129,0.78,1.48,0.52,0.02,2.8,3.31
152,2010,10,Rajasthan,Jaisalmer,191.21,90.73,475.0,7.0,25.0,213.0,81.66666666666667,66.85714285714286,161.59,1232.6060606060605,2.61,2.28,2.85,2.6,10.34,11.15
152,2011,10,Rajasthan,Jaisalmer,143.5,73.48,512.0,475.0,7.0,25.0,169.0,0.07789473684210524,191.21,1307.6363636363637,0.02,1.55,3.99,2.73,8.290000000000001,8.6
152,2012,10,Rajasthan,Jaisalmer,56.44,13.04,231.0,512.0,475.0,7.0,331.3333333333333,-0.548828125,143.5,1154.1818181818182,0.21,0.3,3.05,3.48,7.039999999999999,7.89
152,2013,10,Rajasthan,Jaisalmer,88.81,8.68,98.0,231.0,512.0,475.0,406.0,-0.5757575757575757,56.44,1063.7878787878788,1.26,0.97,2.62,0.38,5.23,7.28
152,2014,10,Rajasthan,Jaisalmer,71.53,5.02,70.0,98.0,231.0,512.0,280.3333333333333,-0.2857142857142857,88.81,1185.75,0.12,1.1,0.62,1.13,2.97,4.45
152,2015,10,Rajasthan,Jaisalmer,93.0,26.28,283.0,70.0,98.0,231.0,133.0,3.0428571428571427,71.53,928.65625,1.36,6.01,1.59,3.04,12.0,13.59
152,2016,10,Rajasthan,Jaisalmer,98.69,8.66,88.0,283.0,70.0,98.0,150.33333333333334,-0.6890459363957597,93.0,1111.3939393939395,0.93,0.6,4.21,0.04,5.78,6.34
152,2017,10,Rajasthan,Jaisalmer,105.07,13.74,131.0,88.0,283.0,70.0,147.0,0.48863636363636354,98.69,1012.3333333333334,1.55,5.58,1.17,0.04,8.34,10.24
152,2018,10,Rajasthan,Jaisalmer,125.84,16.17,129.0,131.0,88.0,283.0,167.33333333333334,-0.01526717557251911,105.07,1085.6875,2.11,1.1,1.85,0.07,5.130000000000001,5.36
152,2019,10,Rajasthan,Jaisalmer,123.03,26.1,212.0,129.0,131.0,88.0,116.0,0.6434108527131783,125.84,1246.3870967741937,1.9,1.28,2.17,1.64,6.989999999999999,12.14
153,1993,10,Rajasthan,Jalore,252.32,12.97,51.0,285.0,76.0,591.0,317.3333333333333,-0.8210526315789474,305.14,448.8965517241379,1.55,9.23,0.56,2.43,13.77,14.73
153,1994,10,Rajasthan,Jalore,321.59,156.41,486.0,51.0,285.0,76.0,137.33333333333334,8.529411764705882,252.32,649.0666666666667,1.03,7.13,7.37,5.4,20.93,21.69
153,1995,10,Rajasthan,Jalore,247.7,32.55,131.0,486.0,51.0,285.0,274.0,-0.7304526748971194,321.59,366.48275862068965,0.55,4.21,1.95,0.64,7.35,8.31
153,1996,10,Rajasthan,Jalore,303.99,102.06,336.0,131.0,486.0,51.0,222.66666666666666,1.564885496183206,247.7,558.4666666666667,4.5,5.67,3.96,0.76,14.89,16.4
153,1997,10,Rajasthan,Jalore,328.4,161.39,491.0,336.0,131.0,486.0,317.6666666666667,0.4613095238095237,303.99,600.3666666666667,6.01,2.66,6.88,2.36,17.91,19.52
153,1998,10,Rajasthan,Jalore,207.03,22.99,111.0,491.0,336.0,131.0,319.3333333333333,-0.7739307535641547,328.4,567.0967741935484,3.49,3.59,3.08,4.56,14.72,15.96
153,1999,10,Rajasthan,Jalore,253.82,6.13,24.0,111.0,491.0,336.0,312.6666666666667,-0.7837837837837838,207.03,468.3333333333333,1.88,4.72,0.71,0.25,7.56,8.75
153,2000,10,Rajasthan,Jalore,342.77,107.13,313.0,24.0,111.0,491.0,208.66666666666666,12.041666666666666,253.82,567.96875,0.57,6.73,0.94,0.06,8.3,9.23
153,2001,10,Rajasthan,Jalore,366.43,205.23,560.0,313.0,24.0,111.0,149.33333333333334,0.7891373801916932,342.77,849.96875,1.99,4.06,3.07,0.38,9.5,10.69
153,2002,10,Rajasthan,Jalore,361.93,57.27,158.0,560.0,313.0,24.0,299.0,-0.7178571428571429,366.43,301.6333333333333,1.46,0.21,1.69,0.96,4.32,4.63
153,2003,10,Rajasthan,Jalore,401.93,505.9,1259.0,158.0,560.0,313.0,343.6666666666667,6.968354430379747,361.93,1253.84375,1.4,8.3,3.46,0.53,13.69,14.21
153,2004,10,Rajasthan,Jalore,365.8,149.17,408.0,1259.0,158.0,560.0,659.0,-0.675933280381255,401.93,842.9677419354839,1.56,4.3,4.91,1.33,12.1,12.8
153,2005,10,Rajasthan,Jalore,352.47,152.78,433.0,408.0,1259.0,158.0,608.3333333333334,0.06127450980392157,365.8,567.75,2.15,2.47,2.44,3.71,10.77,11.88
153,2006,10,Rajasthan,Jalore,358.46,297.8,831.0,433.0,408.0,1259.0,700.0,0.9191685912240184,352.47,907.28125,2.69,4.1,14.33,2.02,23.14,23.53
153,2007,10,Rajasthan,Jalore,328.33,238.89,728.0,831.0,433.0,408.0,557.3333333333334,-0.12394705174488563,358.46,1043.3548387096773,1.94,4.09,4.51,1.24,11.78,13.3
153,2008,10,Rajasthan,Jalore,332.53,138.98,418.0,728.0,831.0,433.0,664.0,-0.42582417582417587,328.33,1079.8181818181818,2.28,4.14,5.26,1.74,13.42,14.739999999999998
153,2009,10,Rajasthan,Jalore,328.1,16.31,50.0,418.0,728.0,831.0,659.0,-0.8803827751196173,332.53,594.258064516129,1.33,6.95,2.74,0.33,11.35,12.5
153,2010,10,Rajasthan,Jalore,348.45,346.03,993.0,50.0,418.0,728.0,398.6666666666667,18.86,328.1,1232.6060606060605,1.4,7.06,6.25,6.44,21.15,23.21
153,2011,10,Rajasthan,Jalore,325.05,496.04,1526.0,993.0,50.0,418.0,487.0,0.5367573011077542,348.45,1307.6363636363637,0.37,4.14,9.08,4.7,18.29,18.6
153,2012,10,Rajasthan,Jalore,307.11,376.63,1226.0,1526.0,993.0,50.0,856.3333333333334,-0.19659239842726084,325.05,1154.1818181818182,0.26,3.0,7.74,8.34,19.34,19.74
153,2013,10,Rajasthan,Jalore,332.21,157.73,475.0,1226.0,1526.0,993.0,1248.3333333333333,-0.6125611745513866,307.11,1063.7878787878788,2.19,7.24,3.48,4.09,17.0,18.32
153,2014,10,Rajasthan,Jalore,305.35,252.96,828.0,475.0,1226.0,1526.0,1075.6666666666667,0.743157894736842,332.21,1185.75,0.43,6.16,2.23,4.59,13.41,14.8
153,2015,10,Rajasthan,Jalore,292.17,103.42,354.0,828.0,475.0,1226.0,843.0,-0.572463768115942,305.35,928.65625,2.77,8.03,3.63,1.43,15.86,17.24
153,2016,10,Rajasthan,Jalore,306.85,124.5,406.0,354.0,828.0,475.0,552.3333333333334,0.14689265536723162,292.17,1111.3939393939395,1.15,7.09,14.42,0.39,23.05,24.52
153,2017,10,Rajasthan,Jalore,314.12,92.5,294.0,406.0,354.0,828.0,529.3333333333334,-0.27586206896551724,306.85,1012.3333333333334,3.18,19.3,3.3,1.02,26.8,28.04
153,2018,10,Rajasthan,Jalore,330.81,50.32,152.0,294.0,406.0,354.0,351.3333333333333,-0.48299319727891155,314.12,1085.6875,2.79,5.06,3.34,1.35,12.54,12.57
153,2019,10,Rajasthan,Jalore,331.26,342.86,1035.0,152.0,294.0,406.0,284.0,5.809210526315789,330.81,1246.3870967741937,1.61,5.92,12.02,3.56,23.11,24.91
154,1993,10,Rajasthan,Jhalawar,0.55,0.16,291.0,582.0,231.0,515.0,442.6666666666667,-0.5,0.98,448.8965517241379,2.88,9.1,5.78,7.24,25.0,25.96
154,1994,10,Rajasthan,Jhalawar,0.28,0.17,607.0,291.0,582.0,231.0,368.0,1.0859106529209623,0.55,649.0666666666667,4.69,9.46,7.88,3.63,25.66,27.25
154,1995,10,Rajasthan,Jhalawar,0.16,0.05,313.0,607.0,291.0,582.0,493.3333333333333,-0.48434925864909395,0.28,366.48275862068965,1.09,11.78,10.49,4.21,27.57,30.24
154,1996,10,Rajasthan,Jhalawar,0.19,0.09,474.0,313.0,607.0,291.0,403.6666666666667,0.5143769968051117,0.16,558.4666666666667,0.93,11.94,12.01,3.65,28.53,30.39
154,1997,10,Rajasthan,Jhalawar,0.14,0.07,500.0,474.0,313.0,607.0,464.6666666666667,0.05485232067510548,0.19,600.3666666666667,2.78,6.17,12.2,1.91,23.06,27.42
154,1998,10,Rajasthan,Jhalawar,0.09,0.04,444.0,500.0,474.0,313.0,429.0,-0.11199999999999999,0.14,567.0967741935484,2.59,8.82,4.25,4.84,20.5,21.39
154,1999,10,Rajasthan,Jhalawar,0.04,0.01,250.0,444.0,500.0,474.0,472.6666666666667,-0.4369369369369369,0.09,468.3333333333333,2.15,7.85,3.29,4.55,17.84,20.41
154,2000,10,Rajasthan,Jhalawar,0.01,0.01,1000.0,250.0,444.0,500.0,398.0,3.0,0.04,567.96875,1.66,6.17,4.17,1.07,13.07,14.87
154,2001,10,Rajasthan,Jhalawar,0.04,0.03,750.0,1000.0,250.0,444.0,564.6666666666666,-0.25,0.01,849.96875,6.05,12.84,4.09,0.25,23.23,26.11
