dist_code,year,state_code,state_name,dist_name,area,production,yield_kg_ha,yield_lag1,yield_lag2,yield_lag3,yield_rolling3,yield_yoy_change,area_lag1,state_avg_yield
23,2003,6,Madhya Pradesh,Shivpuri,15.4,21.9,1422.0,299.0,1182.0,1619.0,1033.3333333333333,3.7558528428093645,7.7,1085.6315789473683
23,2004,6,Madhya Pradesh,Shivpuri,10.49,14.83,1414.0,1422.0,299.0,1182.0,967.6666666666666,-0.005625879043600568,15.4,940.3870967741935
23,2005,6,Madhya Pradesh,Shivpuri,8.76,13.68,1562.0,1414.0,1422.0,299.0,1045.0,0.10466760961810473,10.49,1001.9333333333333
23,2006,6,Madhya Pradesh,Shivpuri,8.97,12.57,1401.0,1562.0,1414.0,1422.0,1466.0,-0.10307298335467352,8.76,1027.1290322580646
23,2007,6,Madhya Pradesh,Shivpuri,11.4,9.8,860.0,1401.0,1562.0,1414.0,1459.0,-0.3861527480371163,8.97,859.5
23,2008,6,Madhya Pradesh,Shivpuri,10.1,15.8,1564.0,860.0,1401.0,1562.0,1274.3333333333333,0.8186046511627907,11.4,1110.0555555555557
23,2009,6,Madhya Pradesh,Shivpuri,11.5,17.5,1522.0,1564.0,860.0,1401.0,1275.0,-0.026854219948849067,10.1,1051.3157894736842
23,2010,6,Madhya Pradesh,Shivpuri,11.11,19.64,1767.0,1522.0,1564.0,860.0,1315.3333333333333,0.16097240473061758,11.5,1238.107142857143
23,2011,6,Madhya Pradesh,Shivpuri,10.3,17.2,1670.0,1767.0,1522.0,1564.0,1617.6666666666667,-0.05489530277306165,11.11,1214.76
23,2012,6,Madhya Pradesh,Shivpuri,9.75,15.45,1585.0,1670.0,1767.0,1522.0,1653.0,-0.050898203592814384,10.3,1543.9166666666667
23,2013,6,Madhya Pradesh,Shivpuri,5.34,7.24,1356.0,1585.0,1670.0,1767.0,1674.0,-0.14447949526813875,9.75,1295.88
23,2014,6,Madhya Pradesh,Shivpuri,9.0,12.0,1333.0,1356.0,1585.0,1670.0,1537.0,-0.016961651917404175,5.34,1621.1304347826087
23,2015,6,Madhya Pradesh,Shivpuri,5.0,7.0,1400.0,1333.0,1356.0,1585.0,1424.6666666666667,0.050262565641410406,9.0,1552.9166666666667
23,2016,6,Madhya Pradesh,Shivpuri,8.0,21.0,2625.0,1400.0,1333.0,1356.0,1363.0,0.875,5.0,2052.0
23,2017,6,Madhya Pradesh,Shivpuri,8.7,12.76,1467.0,2625.0,1400.0,1333.0,1786.0,-0.44114285714285717,8.0,1603.7391304347825
23,2018,6,Madhya Pradesh,Shivpuri,8.91,15.05,1688.0,1467.0,2625.0,1400.0,1830.6666666666667,0.15064758009543278,8.7,1588.7435897435898
23,2019,6,Madhya Pradesh,Shivpuri,5.76,8.8,1529.0,1688.0,1467.0,2625.0,1926.6666666666667,-0.09419431279620849,8.91,1341.735294117647
24,1993,6,Madhya Pradesh,Guna,0.15,0.15,1000.0,1333.0,714.0,903.0,983.3333333333334,-0.24981245311327827,0.09,736.7586206896551
24,1994,6,Madhya Pradesh,Guna,0.2,0.1,500.0,1000.0,1333.0,714.0,1015.6666666666666,-0.5,0.15,769.1666666666666
24,1995,6,Madhya Pradesh,Guna,0.1,0.1,1000.0,500.0,1000.0,1333.0,944.3333333333334,1.0,0.2,930.3
24,1996,6,Madhya Pradesh,Guna,0.2,0.2,1000.0,1000.0,500.0,1000.0,833.3333333333334,0.0,0.1,839.2857142857143
24,1997,6,Madhya Pradesh,Guna,0.1,0.1,1000.0,1000.0,1000.0,500.0,833.3333333333334,0.0,0.2,925.2631578947369
24,1998,6,Madhya Pradesh,Guna,0.1,0.2,2000.0,1000.0,1000.0,1000.0,1000.0,1.0,0.1,1043.3
24,1999,6,Madhya Pradesh,Guna,0.1,0.1,1000.0,2000.0,1000.0,1000.0,1333.3333333333333,-0.5,0.1,835.1176470588235
24,2000,6,Madhya Pradesh,Guna,0.1,0.1,1000.0,1000.0,2000.0,1000.0,1333.3333333333333,0.0,0.1,973.6666666666666
24,2001,6,Madhya Pradesh,Guna,0.2,0.2,1000.0,1000.0,1000.0,2000.0,1333.3333333333333,0.0,0.1,910.6470588235294
24,2002,6,Madhya Pradesh,Guna,0.2,0.1,500.0,1000.0,1000.0,1000.0,1000.0,-0.5,0.2,581.9473684210526
24,2003,6,Madhya Pradesh,Guna,0.3,0.5,1667.0,500.0,1000.0,1000.0,833.3333333333334,2.334,0.2,1085.6315789473683
24,2004,6,Madhya Pradesh,Guna,0.24,0.33,1375.0,1667.0,500.0,1000.0,1055.6666666666667,-0.17516496700659867,0.3,940.3870967741935
24,2005,6,Madhya Pradesh,Guna,0.05,0.08,1600.0,1375.0,1667.0,500.0,1180.6666666666667,0.16363636363636358,0.24,1001.9333333333333
24,2006,6,Madhya Pradesh,Guna,0.16,0.26,1625.0,1600.0,1375.0,1667.0,1547.3333333333333,0.015625,0.05,1027.1290322580646
24,2007,6,Madhya Pradesh,Guna,0.2,0.1,500.0,1625.0,1600.0,1375.0,1533.3333333333333,-0.6923076923076923,0.16,859.5
24,2008,6,Madhya Pradesh,Guna,0.1,0.1,1000.0,500.0,1625.0,1600.0,1241.6666666666667,1.0,0.2,1110.0555555555557
24,2009,6,Madhya Pradesh,Guna,0.2,0.4,2000.0,1000.0,500.0,1625.0,1041.6666666666667,1.0,0.1,1051.3157894736842
24,2010,6,Madhya Pradesh,Guna,0.06,0.12,1871.0,2000.0,1000.0,500.0,1166.6666666666667,-0.0645,0.2,1238.107142857143
24,2011,6,Madhya Pradesh,Guna,0.08,0.13,1613.0,1871.0,2000.0,1000.0,1623.6666666666667,-0.13789417423837524,0.06,1214.76
24,2012,6,Madhya Pradesh,Guna,0.06,0.1,1667.0,1613.0,1871.0,2000.0,1828.0,0.03347799132052076,0.08,1543.9166666666667
24,2013,6,Madhya Pradesh,Guna,0.07,0.09,1286.0,1667.0,1613.0,1871.0,1717.0,-0.22855428914217157,0.06,1295.88
24,2018,6,Madhya Pradesh,Guna,0.03,0.05,2000.0,1286.0,1667.0,1613.0,1522.0,0.5552099533437014,0.07,1588.7435897435898
24,2019,6,Madhya Pradesh,Guna,0.01,0.01,1750.0,2000.0,1286.0,1667.0,1651.0,-0.125,0.03,1341.735294117647
25,1993,6,Madhya Pradesh,Datia,0.7,0.58,829.0,1167.0,750.0,959.0,958.6666666666666,-0.2896315338474722,0.9,736.7586206896551
25,1994,6,Madhya Pradesh,Datia,0.7,0.5,714.0,829.0,1167.0,750.0,915.3333333333334,-0.13872135102533167,0.7,769.1666666666666
25,1995,6,Madhya Pradesh,Datia,0.6,0.7,1167.0,714.0,829.0,1167.0,903.3333333333334,0.634453781512605,0.7,930.3
25,1996,6,Madhya Pradesh,Datia,1.0,1.0,1000.0,1167.0,714.0,829.0,903.3333333333334,-0.14310197086546705,0.6,839.2857142857143
25,1997,6,Madhya Pradesh,Datia,0.2,0.3,1500.0,1000.0,1167.0,714.0,960.3333333333334,0.5,1.0,925.2631578947369
25,1998,6,Madhya Pradesh,Datia,1.9,2.5,1316.0,1500.0,1000.0,1167.0,1222.3333333333333,-0.1226666666666667,0.2,1043.3
25,1999,6,Madhya Pradesh,Datia,0.8,0.8,1000.0,1316.0,1500.0,1000.0,1272.0,-0.2401215805471124,1.9,835.1176470588235
25,2000,6,Madhya Pradesh,Datia,0.7,1.0,1429.0,1000.0,1316.0,1500.0,1272.0,0.42900000000000005,0.8,973.6666666666666
25,2001,6,Madhya Pradesh,Datia,0.6,0.7,1167.0,1429.0,1000.0,1316.0,1248.3333333333333,-0.18334499650104974,0.7,910.6470588235294
25,2002,6,Madhya Pradesh,Datia,1.2,0.7,583.0,1167.0,1429.0,1000.0,1198.6666666666667,-0.5004284490145673,0.6,581.9473684210526
25,2003,6,Madhya Pradesh,Datia,1.2,1.2,1000.0,583.0,1167.0,1429.0,1059.6666666666667,0.7152658662092624,1.2,1085.6315789473683
25,2004,6,Madhya Pradesh,Datia,1.09,0.86,789.0,1000.0,583.0,1167.0,916.6666666666666,-0.21099999999999997,1.2,940.3870967741935
25,2005,6,Madhya Pradesh,Datia,1.01,1.31,1297.0,789.0,1000.0,583.0,790.6666666666666,0.643852978453739,1.09,1001.9333333333333
25,2006,6,Madhya Pradesh,Datia,1.02,1.19,1167.0,1297.0,789.0,1000.0,1028.6666666666667,-0.10023130300693905,1.01,1027.1290322580646
25,2007,6,Madhya Pradesh,Datia,2.2,1.4,636.0,1167.0,1297.0,789.0,1084.3333333333333,-0.4550128534704371,1.02,859.5
25,2008,6,Madhya Pradesh,Datia,0.8,1.6,2000.0,636.0,1167.0,1297.0,1033.3333333333333,2.1446540880503147,2.2,1110.0555555555557
25,2010,6,Madhya Pradesh,Datia,0.91,1.07,1171.0,2000.0,636.0,1167.0,1267.6666666666667,-0.4145,0.8,1238.107142857143
25,2011,6,Madhya Pradesh,Datia,1.09,1.42,1304.0,1171.0,2000.0,636.0,1269.0,0.11357813834329633,0.91,1214.76
25,2012,6,Madhya Pradesh,Datia,0.96,1.66,1729.0,1304.0,1171.0,2000.0,1491.6666666666667,0.32592024539877307,1.09,1543.9166666666667
25,2013,6,Madhya Pradesh,Datia,0.81,0.89,1099.0,1729.0,1304.0,1171.0,1401.3333333333333,-0.3643724696356275,0.96,1295.88
25,2014,6,Madhya Pradesh,Datia,3.0,5.0,1667.0,1099.0,1729.0,1304.0,1377.3333333333333,0.5168334849863512,0.81,1621.1304347826087
25,2015,6,Madhya Pradesh,Datia,1.0,2.0,2000.0,1667.0,1099.0,1729.0,1498.3333333333333,0.1997600479904018,3.0,1552.9166666666667
25,2016,6,Madhya Pradesh,Datia,5.0,7.0,1400.0,2000.0,1667.0,1099.0,1588.6666666666667,-0.30000000000000004,1.0,2052.0
25,2018,6,Madhya Pradesh,Datia,1.98,3.3,1665.0,1400.0,2000.0,1667.0,1689.0,0.18928571428571428,5.0,1588.7435897435898
25,2019,6,Madhya Pradesh,Datia,2.61,3.49,1335.0,1665.0,1400.0,2000.0,1688.3333333333333,-0.19819819819819817,1.98,1341.735294117647
26,1993,6,Madhya Pradesh,Morena,60.91,62.31,1023.0,1040.0,984.0,1182.0,1068.6666666666667,-0.0163461538461539,59.53,736.7586206896551
26,1994,6,Madhya Pradesh,Morena,60.6,73.3,1210.0,1023.0,1040.0,984.0,1015.6666666666666,0.18279569892473124,60.91,769.1666666666666
26,1995,6,Madhya Pradesh,Morena,55.1,54.1,982.0,1210.0,1023.0,1040.0,1091.0,-0.18842975206611567,60.6,930.3
26,1996,6,Madhya Pradesh,Morena,60.9,79.6,1307.0,982.0,1210.0,1023.0,1071.6666666666667,0.3309572301425663,55.1,839.2857142857143
26,1997,6,Madhya Pradesh,Morena,69.7,100.1,1436.0,1307.0,982.0,1210.0,1166.3333333333333,0.09869931140015309,60.9,925.2631578947369
26,1998,6,Madhya Pradesh,Morena,68.2,100.3,1471.0,1436.0,1307.0,982.0,1241.6666666666667,0.024373259052924867,69.7,1043.3
26,1999,6,Madhya Pradesh,Morena,55.0,73.4,1335.0,1471.0,1436.0,1307.0,1404.6666666666667,-0.09245411284840244,68.2,835.1176470588235
26,2000,6,Madhya Pradesh,Morena,73.9,124.0,1678.0,1335.0,1471.0,1436.0,1414.0,0.2569288389513109,55.0,973.6666666666666
26,2001,6,Madhya Pradesh,Morena,70.2,122.0,1738.0,1678.0,1335.0,1471.0,1494.6666666666667,0.035756853396901045,73.9,910.6470588235294
26,2002,6,Madhya Pradesh,Morena,73.3,68.9,940.0,1738.0,1678.0,1335.0,1583.6666666666667,-0.4591484464902187,70.2,581.9473684210526
26,2003,6,Madhya Pradesh,Morena,76.8,131.1,1707.0,940.0,1738.0,1678.0,1452.0,0.8159574468085107,73.3,1085.6315789473683
26,2004,6,Madhya Pradesh,Morena,73.79,129.58,1756.0,1707.0,940.0,1738.0,1461.6666666666667,0.02870533099004091,76.8,940.3870967741935
26,2005,6,Madhya Pradesh,Morena,79.78,156.45,1961.0,1756.0,1707.0,940.0,1467.6666666666667,0.11674259681093391,73.79,1001.9333333333333
26,2006,6,Madhya Pradesh,Morena,82.75,145.73,1761.0,1961.0,1756.0,1707.0,1808.0,-0.1019887812340643,79.78,1027.1290322580646
26,2007,6,Madhya Pradesh,Morena,89.4,168.7,1887.0,1761.0,1961.0,1756.0,1826.0,0.07155025553662697,82.75,859.5
26,2008,6,Madhya Pradesh,Morena,87.5,143.1,1635.0,1887.0,1761.0,1961.0,1869.6666666666667,-0.1335453100158982,89.4,1110.0555555555557
26,2009,6,Madhya Pradesh,Morena,74.8,143.6,1920.0,1635.0,1887.0,1761.0,1761.0,0.17431192660550465,87.5,1051.3157894736842
26,2010,6,Madhya Pradesh,Morena,96.46,238.27,2470.0,1920.0,1635.0,1887.0,1814.0,0.28645833333333326,74.8,1238.107142857143
26,2011,6,Madhya Pradesh,Morena,98.57,238.54,2420.0,2470.0,1920.0,1635.0,2008.3333333333333,-0.020242914979757054,96.46,1214.76
26,2012,6,Madhya Pradesh,Morena,94.71,223.42,2359.0,2420.0,2470.0,1920.0,2270.0,-0.02520661157024795,98.57,1543.9166666666667
26,2013,6,Madhya Pradesh,Morena,111.05,237.85,2142.0,2359.0,2420.0,2470.0,2416.3333333333335,-0.09198813056379818,94.71,1295.88
26,2014,6,Madhya Pradesh,Morena,87.0,196.0,2253.0,2142.0,2359.0,2420.0,2307.0,0.051820728291316565,111.05,1621.1304347826087
26,2015,6,Madhya Pradesh,Morena,135.0,390.0,2889.0,2253.0,2142.0,2359.0,2251.3333333333335,0.2822902796271638,87.0,1552.9166666666667
26,2016,6,Madhya Pradesh,Morena,163.0,480.0,2945.0,2889.0,2253.0,2142.0,2428.0,0.019383869851159474,135.0,2052.0
26,2017,6,Madhya Pradesh,Morena,121.5,361.1,2972.0,2945.0,2889.0,2253.0,2695.6666666666665,0.00916808149405779,163.0,1603.7391304347825
26,2018,6,Madhya Pradesh,Morena,197.85,338.71,1712.0,2972.0,2945.0,2889.0,2935.3333333333335,-0.423956931359354,121.5,1588.7435897435898
26,2019,6,Madhya Pradesh,Morena,202.06,444.32,2199.0,1712.0,2972.0,2945.0,2543.0,0.28446261682243,197.85,1341.735294117647
27,1993,6,Madhya Pradesh,Bhind,32.02,34.25,1070.0,1382.0,938.0,1053.0,1124.3333333333333,-0.22575976845151957,34.98,736.7586206896551
27,1994,6,Madhya Pradesh,Bhind,26.6,22.3,838.0,1070.0,1382.0,938.0,1130.0,-0.2168224299065421,32.02,769.1666666666666
27,1995,6,Madhya Pradesh,Bhind,29.4,37.7,1282.0,838.0,1070.0,1382.0,1096.6666666666667,0.5298329355608591,26.6,930.3
27,1996,6,Madhya Pradesh,Bhind,29.3,33.8,1154.0,1282.0,838.0,1070.0,1063.3333333333333,-0.0998439937597504,29.4,839.2857142857143
27,1997,6,Madhya Pradesh,Bhind,26.1,30.0,1149.0,1154.0,1282.0,838.0,1091.3333333333333,-0.004332755632582286,29.3,925.2631578947369
27,1998,6,Madhya Pradesh,Bhind,25.3,36.0,1423.0,1149.0,1154.0,1282.0,1195.0,0.23846823324630106,26.1,1043.3
27,1999,6,Madhya Pradesh,Bhind,30.3,32.9,1086.0,1423.0,1149.0,1154.0,1242.0,-0.23682361208713987,25.3,835.1176470588235
27,2000,6,Madhya Pradesh,Bhind,34.2,36.9,1079.0,1086.0,1423.0,1149.0,1219.3333333333333,-0.006445672191528584,30.3,973.6666666666666
27,2001,6,Madhya Pradesh,Bhind,29.5,35.1,1190.0,1079.0,1086.0,1423.0,1196.0,0.10287303058387387,34.2,910.6470588235294
27,2002,6,Madhya Pradesh,Bhind,33.3,34.7,1042.0,1190.0,1079.0,1086.0,1118.3333333333333,-0.12436974789915967,29.5,581.9473684210526
27,2003,6,Madhya Pradesh,Bhind,34.8,48.1,1382.0,1042.0,1190.0,1079.0,1103.6666666666667,0.3262955854126679,33.3,1085.6315789473683
27,2004,6,Madhya Pradesh,Bhind,36.11,50.34,1394.0,1382.0,1042.0,1190.0,1204.6666666666667,0.00868306801736618,34.8,940.3870967741935
27,2005,6,Madhya Pradesh,Bhind,33.06,42.46,1284.0,1394.0,1382.0,1042.0,1272.6666666666667,-0.07890961262553797,36.11,1001.9333333333333
27,2006,6,Madhya Pradesh,Bhind,31.69,34.07,1075.0,1284.0,1394.0,1382.0,1353.3333333333333,-0.16277258566978192,33.06,1027.1290322580646
27,2007,6,Madhya Pradesh,Bhind,33.2,38.1,1148.0,1075.0,1284.0,1394.0,1251.0,0.067906976744186,31.69,859.5
27,2008,6,Madhya Pradesh,Bhind,28.3,30.1,1064.0,1148.0,1075.0,1284.0,1169.0,-0.07317073170731703,33.2,1110.0555555555557
27,2009,6,Madhya Pradesh,Bhind,22.2,23.5,1059.0,1064.0,1148.0,1075.0,1095.6666666666667,-0.0046992481203007586,28.3,1051.3157894736842
27,2010,6,Madhya Pradesh,Bhind,35.36,50.22,1420.0,1059.0,1064.0,1148.0,1090.3333333333333,0.3408876298394712,22.2,1238.107142857143
27,2011,6,Madhya Pradesh,Bhind,33.59,51.99,1548.0,1420.0,1059.0,1064.0,1181.0,0.09014084507042264,35.36,1214.76
27,2012,6,Madhya Pradesh,Bhind,36.92,60.86,1648.0,1548.0,1420.0,1059.0,1342.3333333333333,0.06459948320413433,33.59,1543.9166666666667
27,2013,6,Madhya Pradesh,Bhind,29.76,84.76,2848.0,1648.0,1548.0,1420.0,1538.6666666666667,0.7281553398058251,36.92,1295.88
27,2014,6,Madhya Pradesh,Bhind,50.0,112.0,2240.0,2848.0,1648.0,1548.0,2014.6666666666667,-0.2134831460674157,29.76,1621.1304347826087
27,2015,6,Madhya Pradesh,Bhind,46.0,130.0,2826.0,2240.0,2848.0,1648.0,2245.3333333333335,0.2616071428571429,50.0,1552.9166666666667
27,2016,6,Madhya Pradesh,Bhind,45.0,165.0,3667.0,2826.0,2240.0,2848.0,2638.0,0.2975937721160651,46.0,2052.0
27,2017,6,Madhya Pradesh,Bhind,61.9,170.47,2754.0,3667.0,2826.0,2240.0,2911.0,-0.24897736569402784,45.0,1603.7391304347825
27,2018,6,Madhya Pradesh,Bhind,57.62,158.85,2757.0,2754.0,3667.0,2826.0,3082.3333333333335,0.0010893246187364536,61.9,1588.7435897435898
27,2019,6,Madhya Pradesh,Bhind,74.16,238.61,3218.0,2757.0,2754.0,3667.0,3059.3333333333335,0.16721073630758077,57.62,1341.735294117647
28,2019,6,Madhya Pradesh,Indore,0.01,0.02,2714.0,2889.0,1000.0,1000.0,1629.6666666666667,-0.06057459328487369,0.02,1341.735294117647
29,1993,6,Madhya Pradesh,Ratlam,0.89,0.66,742.0,772.0,601.0,690.0,687.6666666666666,-0.03886010362694303,1.14,736.7586206896551
29,1994,6,Madhya Pradesh,Ratlam,0.5,0.4,800.0,742.0,772.0,601.0,705.0,0.07816711590296488,0.89,769.1666666666666
29,1995,6,Madhya Pradesh,Ratlam,0.2,0.2,1000.0,800.0,742.0,772.0,771.3333333333334,0.25,0.5,930.3
29,1996,6,Madhya Pradesh,Ratlam,0.1,0.1,1000.0,1000.0,800.0,742.0,847.3333333333334,0.0,0.2,839.2857142857143
29,1997,6,Madhya Pradesh,Ratlam,0.1,0.1,1000.0,1000.0,1000.0,800.0,933.3333333333334,0.0,0.1,925.2631578947369
29,1998,6,Madhya Pradesh,Ratlam,0.1,0.1,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.1,1043.3
29,2002,6,Madhya Pradesh,Ratlam,0.3,0.1,333.0,1000.0,1000.0,1000.0,1000.0,-0.667,0.1,581.9473684210526
29,2003,6,Madhya Pradesh,Ratlam,0.3,0.5,1667.0,333.0,1000.0,1000.0,777.6666666666666,4.006006006006006,0.3,1085.6315789473683
29,2004,6,Madhya Pradesh,Ratlam,0.05,0.07,1400.0,1667.0,333.0,1000.0,1000.0,-0.1601679664067187,0.3,940.3870967741935
29,2005,6,Madhya Pradesh,Ratlam,0.03,0.04,1333.0,1400.0,1667.0,333.0,1133.3333333333333,-0.04785714285714282,0.05,1001.9333333333333
29,2006,6,Madhya Pradesh,Ratlam,0.06,0.09,1500.0,1333.0,1400.0,1667.0,1466.6666666666667,0.12528132033008244,0.03,1027.1290322580646
29,2007,6,Madhya Pradesh,Ratlam,0.9,1.3,1444.0,1500.0,1333.0,1400.0,1411.0,-0.03733333333333333,0.06,859.5
29,2009,6,Madhya Pradesh,Ratlam,0.2,0.3,1500.0,1444.0,1500.0,1333.0,1425.6666666666667,0.03878116343490312,0.9,1051.3157894736842
29,2018,6,Madhya Pradesh,Ratlam,0.02,0.04,2412.0,1500.0,1444.0,1500.0,1481.3333333333333,0.6080000000000001,0.2,1588.7435897435898
29,2019,6,Madhya Pradesh,Ratlam,0.01,0.01,1091.0,2412.0,1500.0,1444.0,1785.3333333333333,-0.5476782752902156,0.02,1341.735294117647
30,1993,6,Madhya Pradesh,Ujjain,0.25,0.16,640.0,778.0,655.0,794.0,742.3333333333334,-0.1773778920308483,0.36,736.7586206896551
30,1994,6,Madhya Pradesh,Ujjain,0.1,0.1,1000.0,640.0,778.0,655.0,691.0,0.5625,0.25,769.1666666666666
30,1995,6,Madhya Pradesh,Ujjain,0.1,0.1,1000.0,1000.0,640.0,778.0,806.0,0.0,0.1,930.3
30,1997,6,Madhya Pradesh,Ujjain,0.1,0.1,1000.0,1000.0,1000.0,640.0,880.0,0.0,0.1,925.2631578947369
30,1998,6,Madhya Pradesh,Ujjain,0.1,0.1,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.1,1043.3
30,2004,6,Madhya Pradesh,Ujjain,0.04,0.03,750.0,1000.0,1000.0,1000.0,1000.0,-0.25,0.1,940.3870967741935
30,2005,6,Madhya Pradesh,Ujjain,0.02,0.01,500.0,750.0,1000.0,1000.0,916.6666666666666,-0.33333333333333337,0.04,1001.9333333333333
30,2006,6,Madhya Pradesh,Ujjain,0.01,0.01,1000.0,500.0,750.0,1000.0,750.0,1.0,0.02,1027.1290322580646
30,2010,6,Madhya Pradesh,Ujjain,0.01,0.01,1167.0,1000.0,500.0,750.0,750.0,0.16700000000000004,0.01,1238.107142857143
30,2018,6,Madhya Pradesh,Ujjain,0.03,0.05,1382.0,1167.0,1000.0,500.0,889.0,0.1842330762639246,0.01,1588.7435897435898
30,2019,6,Madhya Pradesh,Ujjain,0.02,0.02,1095.0,1382.0,1167.0,1000.0,1183.0,-0.20767004341534012,0.03,1341.735294117647
31,1993,6,Madhya Pradesh,Mandsaur,0.75,0.51,680.0,893.0,679.0,784.0,785.3333333333334,-0.238521836506159,1.22,736.7586206896551
31,1994,6,Madhya Pradesh,Mandsaur,0.4,0.3,750.0,680.0,893.0,679.0,750.6666666666666,0.10294117647058831,0.75,769.1666666666666
31,1995,6,Madhya Pradesh,Mandsaur,0.3,0.3,1000.0,750.0,680.0,893.0,774.3333333333334,0.33333333333333326,0.4,930.3
31,1996,6,Madhya Pradesh,Mandsaur,0.3,0.2,667.0,1000.0,750.0,680.0,810.0,-0.33299999999999996,0.3,839.2857142857143
31,1997,6,Madhya Pradesh,Mandsaur,0.2,0.2,1000.0,667.0,1000.0,750.0,805.6666666666666,0.4992503748125936,0.3,925.2631578947369
31,1998,6,Madhya Pradesh,Mandsaur,0.2,0.3,1500.0,1000.0,667.0,1000.0,889.0,0.5,0.2,1043.3
31,1999,6,Madhya Pradesh,Mandsaur,0.1,0.1,1000.0,1500.0,1000.0,667.0,1055.6666666666667,-0.33333333333333337,0.2,835.1176470588235
31,2000,6,Madhya Pradesh,Mandsaur,0.1,0.1,1000.0,1000.0,1500.0,1000.0,1166.6666666666667,0.0,0.1,973.6666666666666
31,2003,6,Madhya Pradesh,Mandsaur,0.1,0.1,1000.0,1000.0,1000.0,1500.0,1166.6666666666667,0.0,0.1,1085.6315789473683
31,2004,6,Madhya Pradesh,Mandsaur,0.05,0.04,800.0,1000.0,1000.0,1000.0,1000.0,-0.19999999999999996,0.1,940.3870967741935
31,2005,6,Madhya Pradesh,Mandsaur,0.06,0.04,667.0,800.0,1000.0,1000.0,933.3333333333334,-0.16625,0.05,1001.9333333333333
31,2006,6,Madhya Pradesh,Mandsaur,0.03,0.03,1000.0,667.0,800.0,1000.0,822.3333333333334,0.4992503748125936,0.06,1027.1290322580646
31,2008,6,Madhya Pradesh,Mandsaur,0.1,0.1,1000.0,1000.0,667.0,800.0,822.3333333333334,0.0,0.03,1110.0555555555557
31,2010,6,Madhya Pradesh,Mandsaur,0.04,0.05,1184.0,1000.0,1000.0,667.0,889.0,0.18399999999999994,0.1,1238.107142857143
31,2011,6,Madhya Pradesh,Mandsaur,0.04,0.04,1000.0,1184.0,1000.0,1000.0,1061.3333333333333,-0.15540540540540537,0.04,1214.76
31,2012,6,Madhya Pradesh,Mandsaur,0.04,0.06,1500.0,1000.0,1184.0,1000.0,1061.3333333333333,0.5,0.04,1543.9166666666667
31,2013,6,Madhya Pradesh,Mandsaur,0.03,0.03,1000.0,1500.0,1000.0,1184.0,1228.0,-0.33333333333333337,0.04,1295.88
31,2017,6,Madhya Pradesh,Mandsaur,0.17,0.11,647.0,1000.0,1500.0,1000.0,1166.6666666666667,-0.353,0.03,1603.7391304347825
31,2018,6,Madhya Pradesh,Mandsaur,0.08,0.13,1634.0,647.0,1000.0,1500.0,1049.0,1.525502318392581,0.17,1588.7435897435898
31,2019,6,Madhya Pradesh,Mandsaur,0.12,0.12,1008.0,1634.0,647.0,1000.0,1093.6666666666667,-0.38310893512851896,0.08,1341.735294117647
32,1993,6,Madhya Pradesh,Dewas,0.15,0.09,600.0,769.0,700.0,696.0,721.6666666666666,-0.21976592977893372,0.13,736.7586206896551
32,1997,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0,600.0,769.0,700.0,689.6666666666666,0.6666666666666667,0.15,925.2631578947369
32,1998,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0,1000.0,600.0,769.0,789.6666666666666,0.0,0.1,1043.3
32,2000,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0,1000.0,1000.0,600.0,866.6666666666666,0.0,0.1,973.6666666666666
32,2001,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.1,910.6470588235294
32,2003,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.1,1085.6315789473683
32,2004,6,Madhya Pradesh,Dewas,0.04,0.04,1000.0,1000.0,1000.0,1000.0,1000.0,0.0,0.1,940.3870967741935
32,2005,6,Madhya Pradesh,Dewas,0.06,0.04,667.0,1000.0,1000.0,1000.0,1000.0,-0.33299999999999996,0.04,1001.9333333333333
32,2006,6,Madhya Pradesh,Dewas,0.04,0.04,1000.0,667.0,1000.0,1000.0,889.0,0.4992503748125936,0.06,1027.1290322580646
32,2008,6,Madhya Pradesh,Dewas,0.1,0.1,1000.0,1000.0,667.0,1000.0,889.0,0.0,0.04,1110.0555555555557
32,2018,6,Madhya Pradesh,Dewas,0.01,0.02,1500.0,1000.0,1000.0,667.0,889.0,0.5,0.1,1588.7435897435898
33,1993,6,Madhya Pradesh,Dhar,7.05,2.64,374.0,484.0,258.0,376.0,372.6666666666667,-0.2272727272727273,7.44,736.7586206896551
33,1994,6,Madhya Pradesh,Dhar,6.2,2.6,419.0,374.0,484.0,258.0,372.0,0.1203208556149733,7.05,769.1666666666666
33,1995,6,Madhya Pradesh,Dhar,5.6,2.3,411.0,419.0,374.0,484.0,425.6666666666667,-0.019093078758949833,6.2,930.3
33,1996,6,Madhya Pradesh,Dhar,5.3,1.8,340.0,411.0,419.0,374.0,401.3333333333333,-0.17274939172749393,5.6,839.2857142857143
33,1997,6,Madhya Pradesh,Dhar,5.2,1.9,365.0,340.0,411.0,419.0,390.0,0.07352941176470584,5.3,925.2631578947369
