dist_code,dist_name,state_name,year,rainfall_jun,rainfall_jul,rainfall_aug,rainfall_sep,rainfall_kharif,rainfall_annual
118,Nagpur,Maharashtra,2003,9.86,11.54,11.93,6.11,39.44,44.03
118,Nagpur,Maharashtra,2004,4.81,10.22,7.61,2.64,25.28,28.34
118,Nagpur,Maharashtra,2005,7.09,12.19,5.85,11.36,36.49,44.5
118,Nagpur,Maharashtra,2006,4.32,13.81,10.66,9.63,38.42,43.77
118,Nagpur,Maharashtra,2007,11.19,9.07,6.94,7.59,34.79,36.76
118,Nagpur,Maharashtra,2008,7.55,9.57,6.91,6.95,30.98,34.04
118,Nagpur,Maharashtra,2009,5.53,13.25,7.89,3.42,30.090000000000003,35.29
118,Nagpur,Maharashtra,2010,5.43,14.13,16.96,8.66,45.18000000000001,49.83
118,Nagpur,Maharashtra,2011,5.04,8.21,12.61,6.94,32.8,35.910000000000004
118,Nagpur,Maharashtra,2012,4.76,16.39,8.46,11.85,41.46,43.28
118,Nagpur,Maharashtra,2013,15.2,20.71,9.26,4.26,49.42999999999999,56.46
118,Nagpur,Maharashtra,2014,2.56,14.35,6.1,6.06,29.069999999999997,33.37
118,Nagpur,Maharashtra,2015,14.4,4.36,14.56,6.31,39.63,45.2
118,Nagpur,Maharashtra,2016,5.23,15.97,9.45,6.49,37.14,41.35
118,Nagpur,Maharashtra,2017,6.23,13.58,9.23,4.7,33.74,36.57
118,Nagpur,Maharashtra,2018,8.07,12.91,7.62,3.24,31.840000000000003,34.88
118,Nagpur,Maharashtra,2019,3.52,11.19,12.35,14.03,41.089999999999996,45.239999999999995
120,Chandrapur,Maharashtra,1990,8.54,8.98,12.29,3.93,33.74,42.99
120,Chandrapur,Maharashtra,1991,7.34,10.75,8.38,1.57,28.04,29.73
120,Chandrapur,Maharashtra,1992,3.33,7.68,12.89,3.35,27.25,30.06
120,Chandrapur,Maharashtra,1993,5.39,12.01,6.29,9.18,32.87,38.9
120,Chandrapur,Maharashtra,1994,5.11,15.36,13.85,6.98,41.3,47.4
120,Chandrapur,Maharashtra,1995,5.23,12.36,7.21,9.07,33.870000000000005,42.6
120,Chandrapur,Maharashtra,1996,2.23,8.13,8.23,7.12,25.710000000000004,31.040000000000003
120,Chandrapur,Maharashtra,1997,5.46,8.16,8.79,4.13,26.54,35.58
120,Chandrapur,Maharashtra,1998,4.29,8.8,9.58,7.05,29.720000000000002,38.13
120,Chandrapur,Maharashtra,1999,5.33,7.0,11.41,7.03,30.770000000000003,35.62
120,Chandrapur,Maharashtra,2000,4.95,9.33,7.6,2.72,24.6,27.0
120,Chandrapur,Maharashtra,2001,6.51,6.57,8.81,3.1,24.990000000000002,32.97
120,Chandrapur,Maharashtra,2002,9.34,4.16,13.61,2.7,29.81,33.68
120,Chandrapur,Maharashtra,2003,7.69,12.88,11.12,4.84,36.53,41.31
120,Chandrapur,Maharashtra,2004,3.73,10.1,5.87,2.72,22.419999999999998,26.83
120,Chandrapur,Maharashtra,2005,7.3,12.65,5.84,10.76,36.55,45.02
120,Chandrapur,Maharashtra,2006,4.2,11.37,12.75,11.21,39.53,45.43
120,Chandrapur,Maharashtra,2007,9.68,6.4,7.59,9.05,32.72,34.81
120,Chandrapur,Maharashtra,2008,6.93,8.91,8.22,8.1,32.160000000000004,36.410000000000004
120,Chandrapur,Maharashtra,2009,5.64,11.24,7.89,3.08,27.85,33.73
120,Chandrapur,Maharashtra,2010,4.35,15.32,17.4,10.02,47.09,52.42
120,Chandrapur,Maharashtra,2011,4.37,8.88,10.9,5.74,29.89,32.46
120,Chandrapur,Maharashtra,2012,4.42,15.54,10.05,9.83,39.84,42.34
120,Chandrapur,Maharashtra,2013,12.72,21.3,7.68,4.79,46.49,54.61
120,Chandrapur,Maharashtra,2014,2.77,11.61,6.31,6.84,27.529999999999998,32.48
120,Chandrapur,Maharashtra,2015,11.32,4.95,10.77,6.2,33.24,38.4
120,Chandrapur,Maharashtra,2016,7.22,18.47,4.68,9.2,39.56999999999999,44.599999999999994
120,Chandrapur,Maharashtra,2017,7.29,12.97,6.84,4.22,31.32,35.19
120,Chandrapur,Maharashtra,2018,6.48,11.97,11.48,3.4,33.330000000000005,35.97
120,Chandrapur,Maharashtra,2019,3.85,12.17,12.48,11.3,39.8,44.08
121,Ahmedabad,Gujarat,1990,0.77,5.46,11.67,3.94,21.84,23.08
121,Ahmedabad,Gujarat,1991,0.63,10.74,3.05,0.34,14.760000000000002,14.76
121,Ahmedabad,Gujarat,1992,1.3,6.54,3.53,5.24,16.61,16.79
121,Ahmedabad,Gujarat,1993,0.57,12.97,1.75,3.01,18.3,19.29
121,Ahmedabad,Gujarat,1994,3.28,13.19,8.94,12.01,37.419999999999995,37.68
121,Ahmedabad,Gujarat,1995,0.38,6.63,2.38,1.98,11.370000000000001,11.879999999999999
121,Ahmedabad,Gujarat,1996,2.78,9.38,6.71,2.01,20.880000000000003,21.94
121,Ahmedabad,Gujarat,1997,17.31,4.0,8.28,2.8,32.38999999999999,33.239999999999995
121,Ahmedabad,Gujarat,1998,3.28,10.07,5.67,4.05,23.07,24.72
121,Ahmedabad,Gujarat,1999,3.03,7.57,0.59,1.21,12.399999999999999,14.36
121,Ahmedabad,Gujarat,2000,1.54,11.07,3.25,0.16,16.02,17.79
121,Ahmedabad,Gujarat,2001,4.24,5.5,3.71,0.21,13.66,15.620000000000001
121,Ahmedabad,Gujarat,2002,4.38,1.6,3.79,1.83,11.6,12.01
121,Ahmedabad,Gujarat,2003,4.6,10.03,12.57,0.98,28.18,28.99
121,Ahmedabad,Gujarat,2004,3.52,7.2,12.0,0.92,23.64,24.77
121,Ahmedabad,Gujarat,2005,10.06,6.52,4.84,10.15,31.57,31.69
121,Ahmedabad,Gujarat,2006,4.52,10.62,12.35,4.42,31.909999999999997,32.1
121,Ahmedabad,Gujarat,2007,3.81,12.81,13.23,3.37,33.22,33.58
121,Ahmedabad,Gujarat,2008,2.39,4.05,8.45,4.99,19.88,20.259999999999998
121,Ahmedabad,Gujarat,2009,0.32,10.51,4.88,0.76,16.470000000000002,18.759999999999998
121,Ahmedabad,Gujarat,2010,2.14,13.05,15.14,4.66,34.99,37.38
121,Ahmedabad,Gujarat,2011,0.51,9.3,9.78,3.84,23.43,23.44
121,Ahmedabad,Gujarat,2012,1.15,2.5,6.08,8.07,17.8,17.9
121,Ahmedabad,Gujarat,2013,4.61,12.72,5.23,8.55,31.110000000000003,32.65
121,Ahmedabad,Gujarat,2014,0.1,15.32,3.52,5.49,24.43,25.21
121,Ahmedabad,Gujarat,2015,5.4,9.68,1.38,3.32,19.78,21.53
121,Ahmedabad,Gujarat,2016,0.61,4.89,8.25,2.53,16.28,17.9
121,Ahmedabad,Gujarat,2017,3.23,17.45,4.67,2.2,27.55,27.95
121,Ahmedabad,Gujarat,2018,0.75,7.25,6.02,1.44,15.459999999999999,15.459999999999999
121,Ahmedabad,Gujarat,2019,2.97,5.34,12.89,9.53,30.730000000000004,31.93
122,Amreli,Gujarat,1990,1.99,1.96,8.41,2.34,14.7,15.96
122,Amreli,Gujarat,1991,0.4,8.29,2.2,0.44,11.33,11.33
122,Amreli,Gujarat,1992,1.32,8.19,3.62,3.89,17.02,17.39
122,Amreli,Gujarat,1993,1.35,5.56,0.9,3.71,11.52,13.34
122,Amreli,Gujarat,1994,4.57,14.46,3.25,5.63,27.91,28.18
122,Amreli,Gujarat,1995,0.57,9.16,1.63,1.71,13.07,13.32
122,Amreli,Gujarat,1996,3.5,9.82,2.5,0.6,16.42,19.34
122,Amreli,Gujarat,1997,10.46,4.43,4.06,3.56,22.509999999999998,23.31
122,Amreli,Gujarat,1998,4.46,4.68,4.67,3.52,17.330000000000002,20.919999999999998
122,Amreli,Gujarat,1999,2.97,2.71,0.76,1.72,8.16,10.49
122,Amreli,Gujarat,2000,0.63,7.82,2.51,0.18,11.14,11.78
122,Amreli,Gujarat,2001,4.4,5.41,4.07,0.66,14.540000000000001,15.97
122,Amreli,Gujarat,2002,6.2,0.82,6.14,0.74,13.9,14.02
122,Amreli,Gujarat,2003,6.31,10.62,8.56,1.84,27.330000000000002,28.24
122,Amreli,Gujarat,2004,5.15,8.35,11.43,0.86,25.79,27.38
122,Amreli,Gujarat,2005,12.53,4.99,3.8,7.64,28.96,29.09
122,Amreli,Gujarat,2006,5.26,12.93,5.56,3.3,27.049999999999997,27.45
122,Amreli,Gujarat,2007,5.41,7.77,20.48,7.14,40.8,41.22
122,Amreli,Gujarat,2008,4.82,7.84,5.61,8.11,26.38,26.56
122,Amreli,Gujarat,2009,2.18,18.93,3.81,0.7,25.619999999999997,26.669999999999998
122,Amreli,Gujarat,2010,2.4,13.9,14.1,6.77,37.17,41.18
122,Amreli,Gujarat,2011,0.8,10.71,8.75,5.73,25.990000000000002,26.01
122,Amreli,Gujarat,2012,1.21,2.65,1.9,7.64,13.399999999999999,13.54
122,Amreli,Gujarat,2013,9.36,9.2,4.38,11.96,34.9,36.63
122,Amreli,Gujarat,2014,1.1,9.08,4.46,3.69,18.330000000000002,19.2
122,Amreli,Gujarat,2015,9.68,5.74,0.58,5.0,21.0,21.7
122,Amreli,Gujarat,2016,1.75,6.77,4.96,5.46,18.94,21.099999999999998
122,Amreli,Gujarat,2017,3.92,12.32,6.32,2.4,24.96,26.17
122,Amreli,Gujarat,2018,1.36,13.9,2.88,0.74,18.88,18.96
122,Amreli,Gujarat,2019,4.89,5.05,10.42,12.04,32.4,34.69
123,Banaskantha,Gujarat,1990,0.42,4.02,9.05,3.76,17.25,18.3
123,Banaskantha,Gujarat,1991,0.41,7.49,2.8,0.28,10.979999999999999,11.02
123,Banaskantha,Gujarat,1992,0.7,5.49,3.71,6.69,16.59,17.62
123,Banaskantha,Gujarat,1993,1.13,11.52,1.07,2.56,16.279999999999998,17.18
123,Banaskantha,Gujarat,1994,1.76,9.44,8.77,8.98,28.95,29.46
123,Banaskantha,Gujarat,1995,0.42,4.63,2.04,1.18,8.27,9.07
123,Banaskantha,Gujarat,1996,3.85,7.27,5.54,1.4,18.06,19.21
123,Banaskantha,Gujarat,1997,10.65,3.28,7.93,2.48,24.34,25.55
123,Banaskantha,Gujarat,1998,3.42,6.5,4.2,4.37,18.490000000000002,19.66
123,Banaskantha,Gujarat,1999,2.39,6.2,0.65,0.55,9.790000000000001,11.24
123,Banaskantha,Gujarat,2000,1.02,9.0,1.89,0.1,12.01,13.42
123,Banaskantha,Gujarat,2001,2.7,4.5,3.49,0.32,11.010000000000002,12.31
123,Banaskantha,Gujarat,2002,2.27,0.56,2.5,1.26,6.59,6.94
123,Banaskantha,Gujarat,2003,2.07,9.57,6.23,0.68,18.55,19.14
123,Banaskantha,Gujarat,2004,1.96,5.41,7.23,1.41,16.01,16.830000000000002
123,Banaskantha,Gujarat,2005,3.76,3.72,3.34,5.74,16.560000000000002,17.5
123,Banaskantha,Gujarat,2006,3.66,6.44,15.75,3.19,29.040000000000003,29.38
123,Banaskantha,Gujarat,2007,2.7,6.72,6.93,1.49,17.84,18.95
123,Banaskantha,Gujarat,2008,2.05,4.68,6.37,2.59,15.69,16.62
123,Banaskantha,Gujarat,2009,1.26,8.39,3.71,0.49,13.85,15.370000000000001
123,Banaskantha,Gujarat,2010,1.64,9.3,9.51,6.17,26.620000000000005,28.75
123,Banaskantha,Gujarat,2011,0.52,5.64,10.35,5.0,21.509999999999998,21.71
123,Banaskantha,Gujarat,2012,0.43,3.63,8.17,8.89,21.12,21.45
123,Banaskantha,Gujarat,2013,2.65,9.53,3.99,4.57,20.740000000000002,22.16
123,Banaskantha,Gujarat,2014,0.33,9.18,2.63,5.39,17.53,18.689999999999998
123,Banaskantha,Gujarat,2015,3.19,8.66,4.14,1.71,17.7,19.08
123,Banaskantha,Gujarat,2016,0.83,8.14,13.3,0.55,22.820000000000004,24.53
123,Banaskantha,Gujarat,2017,2.9,22.47,4.09,1.29,30.749999999999996,31.52
123,Banaskantha,Gujarat,2018,2.83,6.17,3.79,1.73,14.52,14.54
123,Banaskantha,Gujarat,2019,2.2,5.71,13.93,5.42,27.259999999999998,29.12
124,Bharuch,Gujarat,1990,3.34,2.98,14.05,6.71,27.080000000000002,29.63
124,Bharuch,Gujarat,1991,0.99,14.48,5.3,0.71,21.48,21.5
124,Bharuch,Gujarat,1992,3.96,5.86,2.72,4.95,17.490000000000002,17.67
124,Bharuch,Gujarat,1993,0.87,12.52,4.5,7.72,25.61,28.13
124,Bharuch,Gujarat,1994,14.4,21.41,6.5,5.86,48.17,48.97
124,Bharuch,Gujarat,1995,0.36,24.19,3.07,4.65,32.27,33.07
124,Bharuch,Gujarat,1996,4.01,20.06,5.89,1.72,31.68,33.71
124,Bharuch,Gujarat,1997,21.68,6.65,9.73,2.76,40.82,41.660000000000004
124,Bharuch,Gujarat,1998,2.78,14.93,9.48,9.63,36.82,41.25
124,Bharuch,Gujarat,1999,3.46,8.66,2.0,2.92,17.04,21.92
124,Bharuch,Gujarat,2000,0.95,9.62,3.93,0.26,14.759999999999998,15.559999999999999
124,Bharuch,Gujarat,2001,9.46,9.61,6.83,0.31,26.209999999999997,29.5
124,Bharuch,Gujarat,2002,12.89,2.44,12.41,3.23,30.970000000000002,31.240000000000002
124,Bharuch,Gujarat,2003,13.49,19.75,11.52,6.37,51.13,53.52
124,Bharuch,Gujarat,2004,10.8,17.91,22.4,1.71,52.82,54.19
124,Bharuch,Gujarat,2005,29.26,13.02,8.67,13.57,64.52000000000001,65.19
124,Bharuch,Gujarat,2006,9.36,23.54,16.11,4.34,53.349999999999994,54.75
124,Bharuch,Gujarat,2007,6.47,13.67,22.53,10.6,53.27,53.84
124,Bharuch,Gujarat,2008,10.49,11.95,12.44,8.9,43.779999999999994,44.19
124,Bharuch,Gujarat,2009,1.49,27.7,6.85,3.3,39.339999999999996,42.53
124,Bharuch,Gujarat,2010,4.5,17.78,13.5,13.1,48.88,54.97
124,Bharuch,Gujarat,2011,1.77,12.61,15.73,8.58,38.69,38.92
124,Bharuch,Gujarat,2012,2.67,5.88,4.72,14.65,27.92,28.63
124,Bharuch,Gujarat,2013,21.23,20.9,9.61,9.17,60.91,62.449999999999996
124,Bharuch,Gujarat,2014,0.71,16.87,6.47,7.26,31.310000000000002,32.5
124,Bharuch,Gujarat,2015,15.38,6.69,2.16,13.18,37.41,38.51
124,Bharuch,Gujarat,2016,2.76,13.42,8.04,6.65,30.869999999999997,33.75
124,Bharuch,Gujarat,2017,7.17,15.61,10.36,2.63,35.77,37.25
124,Bharuch,Gujarat,2018,4.27,21.9,6.18,1.86,34.209999999999994,34.25
124,Bharuch,Gujarat,2019,9.57,14.22,16.64,14.29,54.72,57.34
125,Vadodara,Gujarat,1990,1.48,5.82,13.62,5.21,26.130000000000003,27.78
125,Vadodara,Gujarat,1991,0.83,13.03,4.31,0.42,18.59,18.59
125,Vadodara,Gujarat,1992,2.1,6.25,3.52,6.06,17.93,18.14
125,Vadodara,Gujarat,1993,0.66,15.4,2.88,4.35,23.29,24.44
125,Vadodara,Gujarat,1994,6.2,15.5,9.88,11.8,43.379999999999995,43.83
125,Vadodara,Gujarat,1995,0.42,11.7,2.98,2.99,18.09,18.81
125,Vadodara,Gujarat,1996,3.15,13.28,7.68,2.36,26.47,27.799999999999997
125,Vadodara,Gujarat,1997,21.43,6.86,9.98,2.82,41.089999999999996,41.97
125,Vadodara,Gujarat,1998,3.33,12.93,7.21,5.93,29.4,31.57
125,Vadodara,Gujarat,1999,3.48,9.5,1.03,1.75,15.76,18.41
125,Vadodara,Gujarat,2000,1.72,12.21,3.97,0.18,18.080000000000002,19.790000000000003
125,Vadodara,Gujarat,2001,5.88,6.93,4.71,0.14,17.66,20.169999999999998
125,Vadodara,Gujarat,2002,6.57,2.07,6.5,2.54,17.68,18.2
125,Vadodara,Gujarat,2003,6.87,11.79,13.65,2.57,34.88,36.28
125,Vadodara,Gujarat,2004,5.35,10.83,15.77,1.29,33.24,34.269999999999996
125,Vadodara,Gujarat,2005,15.44,9.03,6.35,12.08,42.9,43.11
125,Vadodara,Gujarat,2006,6.15,14.28,14.53,4.72,39.68,40.22
125,Vadodara,Gujarat,2007,4.36,14.57,16.2,5.02,40.14999999999999,40.51
125,Vadodara,Gujarat,2008,4.54,6.28,10.09,5.65,26.560000000000002,26.95
125,Vadodara,Gujarat,2009,0.61,15.43,5.86,1.62,23.52,26.43
125,Vadodara,Gujarat,2010,2.71,14.92,16.11,7.16,40.89999999999999,44.03
125,Vadodara,Gujarat,2011,0.89,10.68,12.45,4.79,28.81,28.84
125,Vadodara,Gujarat,2012,1.61,3.86,6.74,10.46,22.67,22.91
125,Vadodara,Gujarat,2013,8.97,16.91,6.99,8.53,41.400000000000006,43.01
125,Vadodara,Gujarat,2014,0.22,17.81,4.5,6.69,29.22,30.08
125,Vadodara,Gujarat,2015,7.91,9.2,1.31,5.79,24.209999999999997,25.82
125,Vadodara,Gujarat,2016,1.19,6.06,8.04,3.75,19.04,20.65
125,Vadodara,Gujarat,2017,4.55,16.55,6.2,2.1,29.400000000000002,29.96
125,Vadodara,Gujarat,2018,1.34,11.53,6.28,1.37,20.52,20.52
125,Vadodara,Gujarat,2019,4.73,8.7,15.94,10.71,40.08,41.66
126,Bhavnagar,Gujarat,1990,1.33,2.67,8.72,2.96,15.68,17.09
126,Bhavnagar,Gujarat,1991,0.48,7.76,2.38,0.51,11.13,11.129999999999999
126,Bhavnagar,Gujarat,1992,1.47,7.85,3.05,3.46,15.830000000000002,16.09
126,Bhavnagar,Gujarat,1993,1.04,6.82,1.11,3.96,12.93,14.74
126,Bhavnagar,Gujarat,1994,4.66,15.99,4.0,6.25,30.9,31.16
126,Bhavnagar,Gujarat,1995,0.67,8.43,1.63,1.79,12.52,12.85
126,Bhavnagar,Gujarat,1996,3.35,9.09,3.32,0.76,16.52,18.58
126,Bhavnagar,Gujarat,1997,12.47,3.19,4.68,3.25,23.59,24.41
126,Bhavnagar,Gujarat,1998,3.41,5.95,5.04,4.29,18.689999999999998,22.0
126,Bhavnagar,Gujarat,1999,2.42,3.43,0.73,1.87,8.45,11.08
126,Bhavnagar,Gujarat,2000,0.66,7.26,2.39,0.22,10.530000000000001,11.17
126,Bhavnagar,Gujarat,2001,3.57,4.91,4.21,0.69,13.38,14.85
126,Bhavnagar,Gujarat,2002,6.37,0.89,5.19,1.04,13.489999999999998,13.64
126,Bhavnagar,Gujarat,2003,6.3,10.58,8.55,1.85,27.28,28.36
126,Bhavnagar,Gujarat,2004,5.04,7.94,10.49,0.83,24.299999999999997,26.07
126,Bhavnagar,Gujarat,2005,13.36,5.28,4.31,8.44,31.39,31.54
126,Bhavnagar,Gujarat,2006,4.7,13.22,6.6,3.56,28.080000000000002,28.400000000000002
126,Bhavnagar,Gujarat,2007,4.78,9.47,16.27,6.65,37.17,37.65
126,Bhavnagar,Gujarat,2008,4.86,4.96,6.94,7.69,24.450000000000003,24.69
126,Bhavnagar,Gujarat,2009,1.03,14.7,4.23,0.84,20.8,22.07
126,Bhavnagar,Gujarat,2010,2.6,13.48,12.83,6.63,35.540000000000006,39.37
126,Bhavnagar,Gujarat,2011,0.59,10.37,8.47,6.24,25.67,25.67
126,Bhavnagar,Gujarat,2012,1.33,2.58,2.45,8.2,14.559999999999999,14.65
126,Bhavnagar,Gujarat,2013,8.79,9.2,4.97,14.19,37.15,39.0
126,Bhavnagar,Gujarat,2014,0.44,8.79,3.89,3.84,16.96,17.91
126,Bhavnagar,Gujarat,2015,9.41,6.44,0.91,6.06,22.82,23.830000000000002
126,Bhavnagar,Gujarat,2016,1.07,6.4,5.59,4.92,17.98,19.91
126,Bhavnagar,Gujarat,2017,3.94,13.55,6.85,2.19,26.530000000000005,27.39
126,Bhavnagar,Gujarat,2018,1.11,10.31,4.34,1.01,16.77,16.81
126,Bhavnagar,Gujarat,2019,6.91,5.92,12.56,11.55,36.94,38.84
129,Jamnagar,Gujarat,1990,0.53,1.33,7.8,1.98,11.64,12.57
129,Jamnagar,Gujarat,1991,0.27,4.75,0.97,0.34,6.329999999999999,6.33
129,Jamnagar,Gujarat,1992,0.54,11.02,3.04,1.85,16.45,17.02
129,Jamnagar,Gujarat,1993,0.92,4.78,0.07,1.96,7.73,9.84
129,Jamnagar,Gujarat,1994,1.33,14.58,2.48,6.57,24.96,25.02
129,Jamnagar,Gujarat,1995,0.62,4.14,1.04,0.58,6.38,6.59
129,Jamnagar,Gujarat,1996,3.21,4.79,1.19,0.21,9.4,10.98
129,Jamnagar,Gujarat,1997,5.56,2.84,1.97,3.31,13.68,14.719999999999999
129,Jamnagar,Gujarat,1998,4.77,2.86,2.94,1.73,12.299999999999999,14.51
129,Jamnagar,Gujarat,1999,1.48,0.69,0.29,1.33,3.79,8.33
129,Jamnagar,Gujarat,2000,0.22,6.2,1.3,0.18,7.8999999999999995,8.120000000000001
129,Jamnagar,Gujarat,2001,2.18,3.52,3.0,0.6,9.299999999999999,9.61
129,Jamnagar,Gujarat,2002,4.02,0.19,2.55,0.29,7.05,7.159999999999999
129,Jamnagar,Gujarat,2003,3.09,13.12,5.87,0.4,22.48,22.79
129,Jamnagar,Gujarat,2004,3.06,3.53,6.3,1.02,13.91,15.5
129,Jamnagar,Gujarat,2005,6.09,2.46,2.29,5.38,16.22,16.36
129,Jamnagar,Gujarat,2006,2.87,10.88,7.85,2.55,24.150000000000002,24.26
129,Jamnagar,Gujarat,2007,5.44,7.54,15.51,4.53,33.02,33.730000000000004
129,Jamnagar,Gujarat,2008,2.5,3.35,4.69,6.5,17.04,17.45
129,Jamnagar,Gujarat,2009,1.58,11.47,5.33,0.07,18.450000000000003,18.650000000000002
129,Jamnagar,Gujarat,2010,2.44,12.9,14.18,5.07,34.59,39.01
129,Jamnagar,Gujarat,2011,0.18,7.33,9.72,8.71,25.94,25.970000000000002
129,Jamnagar,Gujarat,2012,0.55,1.3,0.77,6.96,9.58,9.61
129,Jamnagar,Gujarat,2013,3.89,4.3,2.89,14.75,25.83,28.12
129,Jamnagar,Gujarat,2014,0.52,7.03,3.53,2.3,13.379999999999999,14.12
129,Jamnagar,Gujarat,2015,6.79,10.99,0.16,2.39,20.330000000000002,20.89
129,Jamnagar,Gujarat,2016,1.37,3.59,5.47,0.78,11.209999999999999,12.42
129,Jamnagar,Gujarat,2017,3.6,12.25,5.02,1.07,21.939999999999998,22.1
129,Jamnagar,Gujarat,2018,0.61,5.5,3.56,0.48,10.15,10.18
129,Jamnagar,Gujarat,2019,1.49,4.3,10.81,10.95,27.55,29.07
130,Junagadh,Gujarat,1990,2.25,1.78,8.63,1.56,14.22,15.190000000000001
130,Junagadh,Gujarat,1991,0.37,8.89,1.87,0.42,11.549999999999999,11.55
130,Junagadh,Gujarat,1992,0.95,9.93,4.73,4.22,19.83,20.34
130,Junagadh,Gujarat,1993,1.79,4.85,0.35,3.11,10.1,11.99
130,Junagadh,Gujarat,1994,3.1,14.8,2.92,6.28,27.1,27.25
130,Junagadh,Gujarat,1995,0.65,8.34,1.65,1.3,11.940000000000001,12.11
130,Junagadh,Gujarat,1996,4.03,9.91,1.86,0.43,16.23,19.88
130,Junagadh,Gujarat,1997,8.95,5.68,3.38,4.23,22.24,23.11
130,Junagadh,Gujarat,1998,6.15,3.19,4.27,2.26,15.87,19.439999999999998
130,Junagadh,Gujarat,1999,3.5,1.94,0.67,1.6,7.709999999999999,9.72
130,Junagadh,Gujarat,2000,0.64,9.23,2.71,0.17,12.750000000000002,13.360000000000001
130,Junagadh,Gujarat,2001,4.43,5.8,4.15,0.78,15.16,16.22
130,Junagadh,Gujarat,2002,5.65,0.65,6.3,0.25,12.850000000000001,12.950000000000001
130,Junagadh,Gujarat,2003,5.64,11.38,9.39,1.15,27.56,28.0
130,Junagadh,Gujarat,2004,4.79,7.99,11.9,0.86,25.54,27.14
130,Junagadh,Gujarat,2005,10.23,4.28,3.21,7.01,24.730000000000004,24.830000000000002
130,Junagadh,Gujarat,2006,5.19,12.95,5.13,3.44,26.71,26.95
130,Junagadh,Gujarat,2007,6.48,7.33,25.63,7.3,46.739999999999995,47.2
130,Junagadh,Gujarat,2008,4.06,9.88,4.75,9.15,27.840000000000003,28.0
130,Junagadh,Gujarat,2009,3.28,22.51,3.74,0.24,29.77,30.360000000000003
130,Junagadh,Gujarat,2010,2.24,15.83,17.33,6.39,41.79,45.83
130,Junagadh,Gujarat,2011,0.82,12.02,9.39,5.84,28.07,28.08
130,Junagadh,Gujarat,2012,0.94,2.58,1.49,6.94,11.95,12.040000000000001
130,Junagadh,Gujarat,2013,7.95,8.64,3.83,11.5,31.92,33.86
130,Junagadh,Gujarat,2014,1.68,9.83,5.04,3.58,20.130000000000003,21.04
130,Junagadh,Gujarat,2015,9.4,6.87,0.41,3.96,20.64,21.330000000000002
130,Junagadh,Gujarat,2016,2.46,6.92,5.72,3.91,19.009999999999998,21.1
130,Junagadh,Gujarat,2017,4.84,13.21,6.32,2.16,26.53,27.23
130,Junagadh,Gujarat,2018,1.19,15.41,2.9,0.71,20.21,20.28
130,Junagadh,Gujarat,2019,3.75,5.36,9.81,13.48,32.400000000000006,34.57
131,Kheda,Gujarat,1990,0.99,6.68,13.66,4.87,26.2,27.65
131,Kheda,Gujarat,1991,0.84,12.77,4.08,0.34,18.029999999999998,18.03
131,Kheda,Gujarat,1992,1.62,6.34,3.95,6.31,18.22,18.48
131,Kheda,Gujarat,1993,0.63,15.92,2.52,3.4,22.47,23.27
131,Kheda,Gujarat,1994,4.14,13.77,11.17,13.86,42.94,43.32
131,Kheda,Gujarat,1995,0.4,8.17,2.91,2.54,14.02,14.77
131,Kheda,Gujarat,1996,2.91,11.51,8.35,2.63,25.4,26.48
131,Kheda,Gujarat,1997,20.26,6.63,10.26,2.78,39.93,40.89
131,Kheda,Gujarat,1998,3.5,12.5,6.66,4.91,27.57,29.080000000000002
131,Kheda,Gujarat,1999,3.61,9.56,0.76,1.37,15.3,17.34
131,Kheda,Gujarat,2000,1.94,13.04,4.05,0.17,19.2,21.38
131,Kheda,Gujarat,2001,5.0,6.3,4.24,0.13,15.670000000000002,17.9
131,Kheda,Gujarat,2002,4.84,1.9,4.85,2.31,13.9,14.469999999999999
131,Kheda,Gujarat,2003,5.08,10.29,13.92,1.56,30.849999999999998,31.83
131,Kheda,Gujarat,2004,3.8,8.92,13.78,1.29,27.79,28.68
131,Kheda,Gujarat,2005,10.93,7.88,5.73,11.47,36.01,36.24
131,Kheda,Gujarat,2006,5.28,11.49,14.48,5.06,36.31,36.65
131,Kheda,Gujarat,2007,3.99,14.34,13.7,3.14,35.17,35.55
131,Kheda,Gujarat,2008,2.68,5.12,9.42,4.76,21.979999999999997,22.38
131,Kheda,Gujarat,2009,0.48,11.84,5.47,1.12,18.91,21.84
131,Kheda,Gujarat,2010,2.29,13.89,16.55,5.07,37.800000000000004,40.13
131,Kheda,Gujarat,2011,0.76,9.86,11.31,3.59,25.52,25.53
131,Kheda,Gujarat,2012,1.26,3.71,7.7,9.01,21.68,21.9
131,Kheda,Gujarat,2013,5.3,15.65,5.97,7.28,34.199999999999996,35.75
131,Kheda,Gujarat,2014,0.11,17.87,3.93,6.71,28.62,29.43
131,Kheda,Gujarat,2015,5.56,9.89,1.3,3.55,20.3,22.1
131,Kheda,Gujarat,2016,0.73,4.88,8.36,2.56,16.529999999999998,18.12
131,Kheda,Gujarat,2017,3.43,17.95,4.71,2.18,28.27,28.71
131,Kheda,Gujarat,2018,0.92,7.96,6.03,1.38,16.29,16.29
131,Kheda,Gujarat,2019,2.82,6.26,13.39,9.53,32.0,33.26
132,Kutch,Gujarat,1990,0.09,0.5,6.72,2.19,9.5,10.25
132,Kutch,Gujarat,1991,0.07,2.67,0.33,0.1,3.17,3.17
132,Kutch,Gujarat,1992,0.17,10.26,1.97,0.92,13.32,13.91
